[2026-01-22 00:56:21,213][INFO] copytrade 启动 | poll_interval=60.0s
[2026-01-24 02:51:41,822][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:51:41,824][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=90)
[2026-01-24 02:52:42,151][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:52:42,477][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=3 normalized=1 since_ms=1769241060000
[2026-01-24 02:52:42,477][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=105108334823274411453837752322302146951506166827237470954759784982159162094956
[2026-01-24 02:52:43,026][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:52:43,028][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=90)
[2026-01-24 02:53:43,610][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:53:43,943][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 02:53:43,981][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:53:43,981][INFO] no token updates, total=90
[2026-01-24 02:54:44,391][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:54:44,721][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 02:54:45,085][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:54:45,085][INFO] no token updates, total=90
[2026-01-24 02:55:45,422][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:55:46,185][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 02:55:46,508][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:55:46,508][INFO] no token updates, total=90
[2026-01-24 02:56:46,903][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:56:47,233][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 02:56:47,590][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:56:47,591][INFO] no token updates, total=90
[2026-01-24 02:57:47,947][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:57:48,294][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 02:57:48,623][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:57:48,623][INFO] no token updates, total=90
[2026-01-24 02:58:48,954][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:58:49,303][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 02:58:49,664][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769233778000
[2026-01-24 02:58:49,664][INFO] no token updates, total=90
[2026-01-24 02:59:50,003][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=2 normalized=1 since_ms=1769233778000
[2026-01-24 02:59:50,008][INFO] skip sell signal before buy introduction: account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 token=21527446005162722668702146847806837944786417986794925592709069062391666573103
[2026-01-24 02:59:50,476][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 02:59:50,803][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 02:59:50,805][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=90)
[2026-01-24 03:00:51,151][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:00:51,516][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:00:51,838][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:00:51,838][INFO] no token updates, total=90
[2026-01-24 03:01:52,170][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:01:52,650][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:01:52,994][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:01:52,995][INFO] no token updates, total=90
[2026-01-24 03:02:53,330][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:02:53,957][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:02:55,280][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:02:55,280][INFO] no token updates, total=90
[2026-01-24 03:03:55,626][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:03:55,952][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:03:55,970][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:03:55,970][INFO] no token updates, total=90
[2026-01-24 03:04:56,697][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:04:57,030][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:04:57,370][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:04:57,370][INFO] no token updates, total=90
[2026-01-24 03:05:57,702][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:05:58,032][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:05:58,348][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:05:58,348][INFO] no token updates, total=90
[2026-01-24 03:06:58,698][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:06:59,027][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:06:59,341][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:06:59,341][INFO] no token updates, total=90
[2026-01-24 03:07:59,689][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:08:00,031][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:08:00,391][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:08:00,391][INFO] no token updates, total=90
[2026-01-24 03:09:00,875][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:09:01,705][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:09:02,041][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:09:02,041][INFO] no token updates, total=90
[2026-01-24 03:10:02,419][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:10:02,889][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:10:02,915][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:10:02,915][INFO] no token updates, total=90
[2026-01-24 03:11:03,451][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:11:03,806][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769241148000
[2026-01-24 03:11:04,143][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:11:04,143][INFO] no token updates, total=90
[2026-01-24 03:12:04,469][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:12:04,792][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1769241148000
[2026-01-24 03:12:04,815][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:12:04,816][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 03:13:05,320][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:13:05,789][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=0 since_ms=1769242262000
[2026-01-24 03:13:06,501][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:13:06,501][INFO] no token updates, total=91
[2026-01-24 03:14:06,995][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:14:07,339][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=0 since_ms=1769242262000
[2026-01-24 03:14:07,907][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:14:07,908][INFO] no token updates, total=91
[2026-01-24 03:15:08,253][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:15:08,604][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=0 since_ms=1769242262000
[2026-01-24 03:15:08,949][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:15:08,949][INFO] no token updates, total=91
[2026-01-24 03:16:09,288][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:16:09,629][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=0 since_ms=1769242262000
[2026-01-24 03:16:09,980][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:16:09,980][INFO] no token updates, total=91
[2026-01-24 03:17:10,332][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:17:10,671][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=0 since_ms=1769242262000
[2026-01-24 03:17:10,981][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:17:10,981][INFO] no token updates, total=91
[2026-01-24 03:18:11,341][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:18:11,677][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=0 since_ms=1769242262000
[2026-01-24 03:18:12,022][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:18:12,022][INFO] no token updates, total=91
[2026-01-24 03:19:12,363][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:19:12,701][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=3 normalized=1 since_ms=1769242262000
[2026-01-24 03:19:12,720][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:19:12,722][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 03:20:13,058][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:20:13,402][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:20:13,906][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:20:13,906][INFO] no token updates, total=91
[2026-01-24 03:21:14,269][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:21:14,617][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:21:14,968][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:21:14,969][INFO] no token updates, total=91
[2026-01-24 03:22:15,309][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:22:15,839][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:22:16,185][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:22:16,186][INFO] no token updates, total=91
[2026-01-24 03:23:16,516][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:23:16,839][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:23:16,863][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:23:16,864][INFO] no token updates, total=91
[2026-01-24 03:24:17,519][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:24:17,838][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:24:18,179][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:24:18,179][INFO] no token updates, total=91
[2026-01-24 03:25:18,693][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:25:19,034][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:25:19,503][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:25:19,503][INFO] no token updates, total=91
[2026-01-24 03:26:19,849][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:26:20,169][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:26:20,976][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:26:20,976][INFO] no token updates, total=91
[2026-01-24 03:27:21,341][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:27:21,681][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:27:22,018][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:27:22,018][INFO] no token updates, total=91
[2026-01-24 03:28:22,676][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:28:22,995][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:28:23,014][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:28:23,014][INFO] no token updates, total=91
[2026-01-24 03:29:23,431][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:29:23,855][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:29:23,877][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:29:23,877][INFO] no token updates, total=91
[2026-01-24 03:30:24,207][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:30:24,552][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769242696000
[2026-01-24 03:30:24,877][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:30:24,877][INFO] no token updates, total=91
[2026-01-24 03:31:25,228][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:31:25,571][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=2 normalized=1 since_ms=1769242696000
[2026-01-24 03:31:25,572][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=3464795463763108108909057219187376740735691886447931192725079515654033695019
[2026-01-24 03:31:25,914][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:31:25,916][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 03:32:26,260][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:32:26,591][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243452000
[2026-01-24 03:32:26,910][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:32:26,911][INFO] no token updates, total=91
[2026-01-24 03:33:27,276][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:33:27,626][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=3 normalized=2 since_ms=1769243452000
[2026-01-24 03:33:27,626][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=3464795463763108108909057219187376740735691886447931192725079515654033695019
[2026-01-24 03:33:27,626][INFO] skip sell signal before buy introduction: account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 token=3464795463763108108909057219187376740735691886447931192725079515654033695019
[2026-01-24 03:33:27,958][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:33:27,974][INFO] tokens output updated: /home/trader/polymarket_api/POLYMARKET_MAKER_copytrade_v2/copytrade/tokens_from_copytrade.json (total=91)
[2026-01-24 03:34:28,638][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:34:28,956][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:34:29,275][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:34:29,275][INFO] no token updates, total=91
[2026-01-24 03:35:29,626][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:35:29,966][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:35:29,985][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:35:29,985][INFO] no token updates, total=91
[2026-01-24 03:36:30,313][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:36:30,646][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:36:30,987][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:36:30,987][INFO] no token updates, total=91
[2026-01-24 03:37:31,350][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:37:31,698][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:37:32,020][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:37:32,021][INFO] no token updates, total=91
[2026-01-24 03:38:32,395][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:38:32,754][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:38:32,778][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:38:32,779][INFO] no token updates, total=91
[2026-01-24 03:39:33,129][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:39:33,471][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:39:33,786][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:39:33,786][INFO] no token updates, total=91
[2026-01-24 03:40:34,135][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:40:34,473][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:40:34,804][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:40:34,804][INFO] no token updates, total=91
[2026-01-24 03:41:35,157][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:41:35,490][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:41:35,823][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:41:35,823][INFO] no token updates, total=91
[2026-01-24 03:42:36,168][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:42:36,540][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:42:36,878][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:42:36,878][INFO] no token updates, total=91
[2026-01-24 03:43:37,229][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:43:38,063][INFO] account=0x9ca119b8cd7bdb890aecf1ff3b0f6e3a45cc13b5 trades=1 normalized=0 since_ms=1769243582000
[2026-01-24 03:43:38,374][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
[2026-01-24 03:43:38,375][INFO] no token updates, total=91
[2026-01-24 03:44:38,720][INFO] account=0x96489abcb9f583d6835c8ef95ffc923d05a86825 trades=1 normalized=0 since_ms=1769241550000
